Workbook,Sheet,Year,Value,Industry Description
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2020,1589729.0,"Miscellaneous professional, scientific, and technical services"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2021,1786348.0,"Miscellaneous professional, scientific, and technical services"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2022,1988542.0,"Miscellaneous professional, scientific, and technical services"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2023,2135698.0,"Miscellaneous professional, scientific, and technical services"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1997,194766.0,Management of companies and enterprises
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1998,221233.0,Management of companies and enterprises
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1999,239707.0,Management of companies and enterprises
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2000,259727.0,Management of companies and enterprises
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2001,259079.0,Management of companies and enterprises
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2002,261243.0,Management of companies and enterprises
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2003,280025.0,Management of companies and enterprises
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2004,320114.0,Management of companies and enterprises
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2005,354070.0,Management of companies and enterprises
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2006,382868.0,Management of companies and enterprises
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2007,432622.0,Management of companies and enterprises
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2008,431693.0,Management of companies and enterprises
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2009,399376.0,Management of companies and enterprises
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2010,421189.0,Management of companies and enterprises
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2011,445417.0,Management of companies and enterprises
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2012,477631.0,Management of companies and enterprises
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2013,491699.0,Management of companies and enterprises
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2014,517330.0,Management of companies and enterprises
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2015,540941.0,Management of companies and enterprises
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2016,539764.0,Management of companies and enterprises
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2017,567114.0,Management of companies and enterprises
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2018,599346.0,Management of companies and enterprises
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2019,630003.0,Management of companies and enterprises
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2020,637216.0,Management of companies and enterprises
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2021,686351.0,Management of companies and enterprises
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2022,753811.0,Management of companies and enterprises
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2023,781927.0,Management of companies and enterprises
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1997,306368.0,Administrative and support services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1998,349832.0,Administrative and support services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1999,382408.0,Administrative and support services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2000,420366.0,Administrative and support services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2001,416028.0,Administrative and support services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2002,411497.0,Administrative and support services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2003,431783.0,Administrative and support services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2004,466695.0,Administrative and support services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2005,510049.0,Administrative and support services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2006,545678.0,Administrative and support services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2007,584917.0,Administrative and support services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2008,598585.0,Administrative and support services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2009,555269.0,Administrative and support services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2010,585662.0,Administrative and support services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2011,623673.0,Administrative and support services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2012,656820.0,Administrative and support services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2013,685680.0,Administrative and support services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2014,753617.0,Administrative and support services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2015,803663.0,Administrative and support services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2016,870560.0,Administrative and support services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2017,933280.0,Administrative and support services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2018,1009892.0,Administrative and support services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2019,1077705.0,Administrative and support services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2020,1015460.0,Administrative and support services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2021,1138888.0,Administrative and support services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2022,1303419.0,Administrative and support services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2023,1315826.0,Administrative and support services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1997,41464.0,Waste management and remediation services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1998,45925.0,Waste management and remediation services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1999,50126.0,Waste management and remediation services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2000,52136.0,Waste management and remediation services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2001,52785.0,Waste management and remediation services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2002,52833.0,Waste management and remediation services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2003,56618.0,Waste management and remediation services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2004,61292.0,Waste management and remediation services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2005,65984.0,Waste management and remediation services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2006,72599.0,Waste management and remediation services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2007,75527.0,Waste management and remediation services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2008,78465.0,Waste management and remediation services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2009,73798.0,Waste management and remediation services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2010,81258.0,Waste management and remediation services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2011,81906.0,Waste management and remediation services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2012,82141.0,Waste management and remediation services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2013,85438.0,Waste management and remediation services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2014,92468.0,Waste management and remediation services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2015,94877.0,Waste management and remediation services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2016,103578.0,Waste management and remediation services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2017,113865.0,Waste management and remediation services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2018,121537.0,Waste management and remediation services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2019,126170.0,Waste management and remediation services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2020,126246.0,Waste management and remediation services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2021,138987.0,Waste management and remediation services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2022,152759.0,Waste management and remediation services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2023,164225.0,Waste management and remediation services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1997,112743.0,Educational services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1998,121343.0,Educational services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1999,129382.0,Educational services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2000,141225.0,Educational services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2001,155105.0,Educational services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2002,165798.0,Educational services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2003,176119.0,Educational services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2004,184865.0,Educational services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2005,194622.0,Educational services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2006,212965.0,Educational services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2007,236071.0,Educational services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2008,256714.0,Educational services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2009,272909.0,Educational services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2010,292234.0,Educational services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2011,305737.0,Educational services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2012,308874.0,Educational services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2013,318581.0,Educational services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2014,328841.0,Educational services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2015,338905.0,Educational services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2016,349066.0,Educational services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2017,356593.0,Educational services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2018,368571.0,Educational services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2019,382175.0,Educational services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2020,355671.0,Educational services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2021,384229.0,Educational services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2022,435668.0,Educational services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2023,471963.0,Educational services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1997,387595.0,Ambulatory health care services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1998,407360.0,Ambulatory health care services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1999,425151.0,Ambulatory health care services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2000,451910.0,Ambulatory health care services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2001,491832.0,Ambulatory health care services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2002,528863.0,Ambulatory health care services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2003,566153.0,Ambulatory health care services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2004,606656.0,Ambulatory health care services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2005,642162.0,Ambulatory health care services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2006,671070.0,Ambulatory health care services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2007,707116.0,Ambulatory health care services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2008,744763.0,Ambulatory health care services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2009,772557.0,Ambulatory health care services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2010,802284.0,Ambulatory health care services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2011,832729.0,Ambulatory health care services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2012,868116.0,Ambulatory health care services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2013,871410.0,Ambulatory health care services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2014,907088.0,Ambulatory health care services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2015,957418.0,Ambulatory health care services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2016,1013806.0,Ambulatory health care services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2017,1070868.0,Ambulatory health care services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2018,1107597.0,Ambulatory health care services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2019,1160606.0,Ambulatory health care services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2020,1104369.0,Ambulatory health care services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2021,1243912.0,Ambulatory health care services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2022,1344205.0,Ambulatory health care services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2023,1471895.0,Ambulatory health care services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1997,364678.0,Hospitals and nursing and residential care facilities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1998,389857.0,Hospitals and nursing and residential care facilities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1999,407176.0,Hospitals and nursing and residential care facilities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2000,430846.0,Hospitals and nursing and residential care facilities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2001,465487.0,Hospitals and nursing and residential care facilities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2002,509281.0,Hospitals and nursing and residential care facilities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2003,544579.0,Hospitals and nursing and residential care facilities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2004,578399.0,Hospitals and nursing and residential care facilities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2005,622294.0,Hospitals and nursing and residential care facilities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2006,662888.0,Hospitals and nursing and residential care facilities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2007,699813.0,Hospitals and nursing and residential care facilities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2008,747832.0,Hospitals and nursing and residential care facilities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2009,794989.0,Hospitals and nursing and residential care facilities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2010,829950.0,Hospitals and nursing and residential care facilities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2011,870929.0,Hospitals and nursing and residential care facilities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2012,916859.0,Hospitals and nursing and residential care facilities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2013,943185.0,Hospitals and nursing and residential care facilities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2014,962337.0,Hospitals and nursing and residential care facilities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2015,1017421.0,Hospitals and nursing and residential care facilities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2016,1056957.0,Hospitals and nursing and residential care facilities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2017,1084854.0,Hospitals and nursing and residential care facilities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2018,1127834.0,Hospitals and nursing and residential care facilities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2019,1186153.0,Hospitals and nursing and residential care facilities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2020,1171425.0,Hospitals and nursing and residential care facilities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2021,1266965.0,Hospitals and nursing and residential care facilities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2022,1363281.0,Hospitals and nursing and residential care facilities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2023,1469906.0,Hospitals and nursing and residential care facilities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1997,61339.0,Social assistance
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1998,66049.0,Social assistance
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1999,73495.0,Social assistance
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2000,82828.0,Social assistance
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2001,93315.0,Social assistance
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2002,100180.0,Social assistance
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2003,106041.0,Social assistance
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2004,109733.0,Social assistance
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2005,116456.0,Social assistance
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2006,123946.0,Social assistance
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2007,133490.0,Social assistance
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2008,144821.0,Social assistance
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2009,152944.0,Social assistance
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2010,162110.0,Social assistance
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2011,163923.0,Social assistance
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2012,169000.0,Social assistance
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2013,174010.0,Social assistance
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2014,183811.0,Social assistance
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2015,194616.0,Social assistance
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2016,208316.0,Social assistance
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2017,223508.0,Social assistance
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2018,235261.0,Social assistance
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2019,246728.0,Social assistance
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2020,252835.0,Social assistance
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2021,277590.0,Social assistance
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2022,302573.0,Social assistance
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2023,332871.0,Social assistance
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1997,57331.0,"Performing arts, spectator sports, museums, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1998,62193.0,"Performing arts, spectator sports, museums, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1999,66474.0,"Performing arts, spectator sports, museums, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2000,73059.0,"Performing arts, spectator sports, museums, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2001,80033.0,"Performing arts, spectator sports, museums, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2002,87861.0,"Performing arts, spectator sports, museums, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2003,94079.0,"Performing arts, spectator sports, museums, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2004,97301.0,"Performing arts, spectator sports, museums, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2005,102341.0,"Performing arts, spectator sports, museums, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2006,112051.0,"Performing arts, spectator sports, museums, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2007,121747.0,"Performing arts, spectator sports, museums, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2008,126743.0,"Performing arts, spectator sports, museums, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2009,128382.0,"Performing arts, spectator sports, museums, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2010,129087.0,"Performing arts, spectator sports, museums, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2011,131484.0,"Performing arts, spectator sports, museums, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2012,139431.0,"Performing arts, spectator sports, museums, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2013,145631.0,"Performing arts, spectator sports, museums, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2014,156801.0,"Performing arts, spectator sports, museums, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2015,168278.0,"Performing arts, spectator sports, museums, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2016,177043.0,"Performing arts, spectator sports, museums, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2017,192947.0,"Performing arts, spectator sports, museums, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2018,206140.0,"Performing arts, spectator sports, museums, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2019,218634.0,"Performing arts, spectator sports, museums, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2020,151174.0,"Performing arts, spectator sports, museums, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2021,201675.0,"Performing arts, spectator sports, museums, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2022,257440.0,"Performing arts, spectator sports, museums, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2023,274471.0,"Performing arts, spectator sports, museums, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1997,65179.0,"Amusements, gambling, and recreation industries"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1998,65874.0,"Amusements, gambling, and recreation industries"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1999,70035.0,"Amusements, gambling, and recreation industries"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2000,71909.0,"Amusements, gambling, and recreation industries"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2001,73412.0,"Amusements, gambling, and recreation industries"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2002,72616.0,"Amusements, gambling, and recreation industries"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2003,79095.0,"Amusements, gambling, and recreation industries"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2004,86555.0,"Amusements, gambling, and recreation industries"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2005,91111.0,"Amusements, gambling, and recreation industries"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2006,101467.0,"Amusements, gambling, and recreation industries"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2007,109702.0,"Amusements, gambling, and recreation industries"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2008,110388.0,"Amusements, gambling, and recreation industries"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2009,105616.0,"Amusements, gambling, and recreation industries"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2010,106133.0,"Amusements, gambling, and recreation industries"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2011,109439.0,"Amusements, gambling, and recreation industries"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2012,112582.0,"Amusements, gambling, and recreation industries"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2013,117428.0,"Amusements, gambling, and recreation industries"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2014,122560.0,"Amusements, gambling, and recreation industries"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2015,129256.0,"Amusements, gambling, and recreation industries"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2016,135888.0,"Amusements, gambling, and recreation industries"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2017,143617.0,"Amusements, gambling, and recreation industries"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2018,150918.0,"Amusements, gambling, and recreation industries"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2019,159784.0,"Amusements, gambling, and recreation industries"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2020,124143.0,"Amusements, gambling, and recreation industries"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2021,164155.0,"Amusements, gambling, and recreation industries"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2022,193714.0,"Amusements, gambling, and recreation industries"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2023,215431.0,"Amusements, gambling, and recreation industries"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1997,108266.0,Accommodation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1998,114949.0,Accommodation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1999,124299.0,Accommodation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2000,140055.0,Accommodation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2001,134757.0,Accommodation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2002,137768.0,Accommodation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2003,140581.0,Accommodation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2004,151942.0,Accommodation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2005,164612.0,Accommodation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2006,173487.0,Accommodation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2007,177627.0,Accommodation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2008,182506.0,Accommodation
