Industry Description,Year,Value,Workbook,Sheet
"Publishing industries, except internet (includes software)",2021,325.978,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Publishing industries, except internet (includes software)",2022,348.88800000000003,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Publishing industries, except internet (includes software)",2023,383.325,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Rail transportation,1997,232.932,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Rail transportation,1998,237.103,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Rail transportation,1999,242.118,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Rail transportation,2000,244.42000000000002,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Rail transportation,2001,242.16,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Rail transportation,2002,238.38,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Rail transportation,2003,235.36599999999999,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Rail transportation,2004,233.52100000000002,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Rail transportation,2005,236.195,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Rail transportation,2006,236.896,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Rail transportation,2007,242.037,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Rail transportation,2008,248.161,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Rail transportation,2009,253.861,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Rail transportation,2010,259.8,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Rail transportation,2011,271.257,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Rail transportation,2012,284.266,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Rail transportation,2013,291.946,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Rail transportation,2014,297.964,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Rail transportation,2015,304.289,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Rail transportation,2016,306.48199999999997,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Rail transportation,2017,300.0,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Rail transportation,2018,291.14300000000003,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Rail transportation,2019,284.743,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Rail transportation,2020,279.848,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Rail transportation,2021,277.131,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Rail transportation,2022,277.317,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Rail transportation,2023,277.601,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Real estate,1997,172.914,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Real estate,1998,176.55200000000002,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Real estate,1999,181.325,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Real estate,2000,186.196,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Real estate,2001,190.607,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Real estate,2002,196.825,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Real estate,2003,203.326,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Real estate,2004,209.27100000000002,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Real estate,2005,216.724,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Real estate,2006,224.419,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Real estate,2007,232.83,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Real estate,2008,242.301,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Real estate,2009,249.187,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Real estate,2010,254.063,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Real estate,2011,256.541,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Real estate,2012,257.794,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Real estate,2013,264.147,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Real estate,2014,272.121,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Real estate,2015,279.804,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Real estate,2016,289.247,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Real estate,2017,300.0,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Real estate,2018,309.551,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Real estate,2019,316.728,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Real estate,2020,325.562,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Real estate,2021,336.504,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Real estate,2022,345.24,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Real estate,2023,349.697,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Rental and leasing services and lessors of intangible assets,1997,153.635,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Rental and leasing services and lessors of intangible assets,1998,167.835,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Rental and leasing services and lessors of intangible assets,1999,185.422,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Rental and leasing services and lessors of intangible assets,2000,206.768,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Rental and leasing services and lessors of intangible assets,2001,220.208,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Rental and leasing services and lessors of intangible assets,2002,221.909,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Rental and leasing services and lessors of intangible assets,2003,218.947,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Rental and leasing services and lessors of intangible assets,2004,218.725,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Rental and leasing services and lessors of intangible assets,2005,222.74099999999999,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Rental and leasing services and lessors of intangible assets,2006,232.652,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Rental and leasing services and lessors of intangible assets,2007,244.425,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Rental and leasing services and lessors of intangible assets,2008,250.701,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Rental and leasing services and lessors of intangible assets,2009,250.43599999999998,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Rental and leasing services and lessors of intangible assets,2010,249.58499999999998,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Rental and leasing services and lessors of intangible assets,2011,250.888,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Rental and leasing services and lessors of intangible assets,2012,255.257,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Rental and leasing services and lessors of intangible assets,2013,261.304,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Rental and leasing services and lessors of intangible assets,2014,268.276,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Rental and leasing services and lessors of intangible assets,2015,278.90999999999997,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Rental and leasing services and lessors of intangible assets,2016,290.17,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Rental and leasing services and lessors of intangible assets,2017,300.0,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Rental and leasing services and lessors of intangible assets,2018,310.959,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Rental and leasing services and lessors of intangible assets,2019,323.588,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Rental and leasing services and lessors of intangible assets,2020,330.08,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Rental and leasing services and lessors of intangible assets,2021,323.41700000000003,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Rental and leasing services and lessors of intangible assets,2022,319.456,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Rental and leasing services and lessors of intangible assets,2023,315.957,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Retail trade,1997,170.79,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Retail trade,1998,173.85899999999998,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Retail trade,1999,178.894,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Retail trade,2000,185.757,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Retail trade,2001,191.841,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Retail trade,2002,197.825,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Retail trade,2003,204.926,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Retail trade,2004,213.00799999999998,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Retail trade,2005,220.255,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Retail trade,2006,226.918,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Retail trade,2007,234.258,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Retail trade,2008,238.814,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Retail trade,2009,239.248,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Retail trade,2010,242.95999999999998,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Retail trade,2011,247.612,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Retail trade,2012,254.64499999999998,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Retail trade,2013,261.131,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Retail trade,2014,268.388,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Retail trade,2015,277.597,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Retail trade,2016,288.346,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Retail trade,2017,300.0,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Retail trade,2018,312.21299999999997,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Retail trade,2019,324.328,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Retail trade,2020,341.419,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Retail trade,2021,362.335,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Retail trade,2022,385.568,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Retail trade,2023,406.153,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Securities, commodity contracts, and investments",1997,181.586,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Securities, commodity contracts, and investments",1998,187.035,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Securities, commodity contracts, and investments",1999,194.046,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Securities, commodity contracts, and investments",2000,201.526,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Securities, commodity contracts, and investments",2001,209.257,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Securities, commodity contracts, and investments",2002,215.04500000000002,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Securities, commodity contracts, and investments",2003,217.541,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Securities, commodity contracts, and investments",2004,220.862,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Securities, commodity contracts, and investments",2005,224.304,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Securities, commodity contracts, and investments",2006,231.06,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Securities, commodity contracts, and investments",2007,239.379,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Securities, commodity contracts, and investments",2008,250.191,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Securities, commodity contracts, and investments",2009,262.304,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Securities, commodity contracts, and investments",2010,271.787,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Securities, commodity contracts, and investments",2011,279.39300000000003,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Securities, commodity contracts, and investments",2012,279.98,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Securities, commodity contracts, and investments",2013,280.257,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Securities, commodity contracts, and investments",2014,281.492,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Securities, commodity contracts, and investments",2015,285.158,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Securities, commodity contracts, and investments",2016,291.235,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Securities, commodity contracts, and investments",2017,300.0,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Securities, commodity contracts, and investments",2018,309.971,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Securities, commodity contracts, and investments",2019,320.73199999999997,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Securities, commodity contracts, and investments",2020,336.446,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Securities, commodity contracts, and investments",2021,355.329,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Securities, commodity contracts, and investments",2022,378.699,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Securities, commodity contracts, and investments",2023,399.707,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Social assistance,1997,158.504,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Social assistance,1998,162.824,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Social assistance,1999,169.452,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Social assistance,2000,176.042,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Social assistance,2001,185.06,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Social assistance,2002,194.834,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Social assistance,2003,204.863,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Social assistance,2004,213.508,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Social assistance,2005,222.822,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Social assistance,2006,236.134,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Social assistance,2007,252.048,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Social assistance,2008,263.09000000000003,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Social assistance,2009,272.927,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Social assistance,2010,285.19,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Social assistance,2011,292.687,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Social assistance,2012,301.046,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Social assistance,2013,306.189,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Social assistance,2014,308.761,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Social assistance,2015,310.678,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Social assistance,2016,306.148,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Social assistance,2017,300.0,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Social assistance,2018,297.148,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Social assistance,2019,302.928,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Social assistance,2020,313.645,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Social assistance,2021,323.235,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Social assistance,2022,329.911,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Social assistance,2023,331.791,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
State and local,1997,177.425,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
State and local,1998,181.629,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
State and local,1999,186.865,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
State and local,2000,192.36599999999999,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
State and local,2001,197.24,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
State and local,2002,203.447,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
State and local,2003,209.873,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
State and local,2004,216.074,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
State and local,2005,222.803,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
State and local,2006,231.064,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
State and local,2007,240.502,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
State and local,2008,250.002,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
State and local,2009,259.522,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
State and local,2010,267.842,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
State and local,2011,275.729,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
State and local,2012,282.044,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
State and local,2013,286.808,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
State and local,2014,290.04200000000003,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
State and local,2015,293.067,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
State and local,2016,296.639,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
State and local,2017,300.0,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
State and local,2018,307.228,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
State and local,2019,315.008,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
State and local,2020,325.302,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
State and local,2021,338.446,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
State and local,2022,350.375,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
State and local,2023,356.919,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Support activities for mining,1997,192.813,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Support activities for mining,1998,194.63,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Support activities for mining,1999,195.748,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Support activities for mining,2000,195.416,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Support activities for mining,2001,195.78199999999998,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Support activities for mining,2002,196.04899999999998,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Support activities for mining,2003,195.57299999999998,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Support activities for mining,2004,195.28300000000002,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Support activities for mining,2005,198.28,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Support activities for mining,2006,209.459,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Support activities for mining,2007,227.344,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Support activities for mining,2008,249.246,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Support activities for mining,2009,266.733,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Support activities for mining,2010,276.895,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Support activities for mining,2011,294.88599999999997,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Support activities for mining,2012,320.548,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Support activities for mining,2013,338.453,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Support activities for mining,2014,345.664,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Support activities for mining,2015,341.284,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Support activities for mining,2016,321.522,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Support activities for mining,2017,300.0,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Support activities for mining,2018,290.01099999999997,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Support activities for mining,2019,280.924,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Support activities for mining,2020,267.51599999999996,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Support activities for mining,2021,255.421,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Support activities for mining,2022,248.775,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Support activities for mining,2023,247.266,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Textile mills and textile product mills,1997,305.678,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Textile mills and textile product mills,1998,310.804,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Textile mills and textile product mills,1999,316.994,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Textile mills and textile product mills,2000,320.33500000000004,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Textile mills and textile product mills,2001,320.815,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Textile mills and textile product mills,2002,319.431,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Textile mills and textile product mills,2003,319.871,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Textile mills and textile product mills,2004,311.816,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Textile mills and textile product mills,2005,309.17999999999995,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Textile mills and textile product mills,2006,309.383,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Textile mills and textile product mills,2007,312.164,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Textile mills and textile product mills,2008,317.096,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Textile mills and textile product mills,2009,321.949,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Textile mills and textile product mills,2010,323.308,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Textile mills and textile product mills,2011,320.977,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Textile mills and textile product mills,2012,319.686,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Textile mills and textile product mills,2013,319.049,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Textile mills and textile product mills,2014,316.373,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Textile mills and textile product mills,2015,312.56600000000003,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Textile mills and textile product mills,2016,307.377,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Textile mills and textile product mills,2017,300.0,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Textile mills and textile product mills,2018,292.086,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Textile mills and textile product mills,2019,288.674,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Textile mills and textile product mills,2020,286.801,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Textile mills and textile product mills,2021,286.698,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Textile mills and textile product mills,2022,293.262,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
